41
33
20
80
22
22
36
31
19
37
30
20
47
27
37
18
31
31
71
30
108
26
27
21
28
50
18
30
26
35
25
47
27
41
27
32
36
51
25
25
35
66
18
26
24
33
34
42
30
52
18
42
35
44
131
23
56
37
15
56
31
31
77
38
30
26
40
27
40
34
30
42
40
31
26
26
30
20
35
32
36
82
26
29
23
39
25
29
35
24
27
33
29
32
23
29
25
22
26
82
32
46
29
27
62
19
25
31
30
