group,variable,value
A,v40,0
B,v40,1
C,v40,1
D,v40,0
E,v40,1
F,v40,1
G,v40,0
H,v40,0
I,v40,0
J,v40,1
A,v39,1
B,v39,0
C,v39,1
D,v39,0
E,v39,1
F,v39,2
G,v39,3
H,v39,1
I,v39,4
J,v39,1
A,v38,1
B,v38,1
C,v38,1
D,v38,0
E,v38,1
F,v38,1
G,v38,0
H,v38,0
I,v38,3
J,v38,3
A,v37,3
B,v37,0
C,v37,7
D,v37,8
E,v37,1
F,v37,4
G,v37,2
H,v37,4
I,v37,0
J,v37,1
A,v36,2
B,v36,0
C,v36,0
D,v36,2
E,v36,1
F,v36,0
G,v36,0
H,v36,0
I,v36,1
J,v36,0
A,v35,1
B,v35,4
C,v35,1
D,v35,1
E,v35,2
F,v35,3
G,v35,1
H,v35,5
I,v35,1
J,v35,3
A,v34,3
B,v34,4
C,v34,3
D,v34,1
E,v34,0
F,v34,0
G,v34,1
H,v34,0
I,v34,0
J,v34,0
A,v33,1
B,v33,2
C,v33,1
D,v33,0
E,v33,0
F,v33,0
G,v33,2
H,v33,1
I,v33,0
J,v33,1
A,v32,1
B,v32,0
C,v32,2
D,v32,1
E,v32,3
F,v32,3
G,v32,0
H,v32,0
I,v32,2
J,v32,4
A,v31,2
B,v31,1
C,v31,2
D,v31,0
E,v31,4
F,v31,5
G,v31,3
H,v31,1
I,v31,3
J,v31,0
A,v30,1
B,v30,1
C,v30,2
D,v30,0
E,v30,1
F,v30,0
G,v30,0
H,v30,12
I,v30,2
J,v30,3
A,v29,3
B,v29,3
C,v29,3
D,v29,3
E,v29,7
F,v29,10
G,v29,2
H,v29,7
I,v29,1
J,v29,2
A,v28,2
B,v28,0
C,v28,3
D,v28,0
E,v28,0
F,v28,0
G,v28,4
H,v28,5
I,v28,0
J,v28,0
A,v27,0
B,v27,1
C,v27,2
D,v27,2
E,v27,0
F,v27,0
G,v27,1
H,v27,1
I,v27,0
J,v27,0
A,v26,1
B,v26,0
C,v26,0
D,v26,1
E,v26,4
