group,variable,value
A,v40,1
B,v40,1
C,v40,1
D,v40,2
E,v40,0
F,v40,1
G,v40,3
H,v40,2
I,v40,2
J,v40,1
A,v39,7
B,v39,3
C,v39,7
D,v39,3
E,v39,16
F,v39,6
G,v39,3
H,v39,1
I,v39,0
J,v39,0
A,v38,0
B,v38,0
C,v38,6
D,v38,8
E,v38,6
F,v38,1
G,v38,1
H,v38,1
I,v38,1
J,v38,4
A,v37,4
B,v37,0
C,v37,1
D,v37,0
E,v37,3
F,v37,3
G,v37,7
H,v37,1
I,v37,4
J,v37,4
A,v36,5
B,v36,3
C,v36,0
D,v36,4
E,v36,1
F,v36,0
G,v36,0
H,v36,0
I,v36,1
J,v36,0
A,v35,1
B,v35,2
C,v35,0
D,v35,1
E,v35,3
F,v35,1
G,v35,1
H,v35,3
I,v35,0
J,v35,0
A,v34,1
B,v34,4
C,v34,1
D,v34,0
E,v34,1
F,v34,1
G,v34,0
H,v34,0
I,v34,2
J,v34,1
A,v33,0
B,v33,0
C,v33,0
D,v33,0
E,v33,1
F,v33,1
G,v33,0
H,v33,0
I,v33,0
J,v33,1
A,v32,2
B,v32,1
C,v32,1
D,v32,1
E,v32,3
F,v32,3
G,v32,3
H,v32,3
I,v32,0
J,v32,1
A,v31,5
B,v31,7
C,v31,4
D,v31,4
E,v31,5
F,v31,2
G,v31,3
H,v31,3
I,v31,0
J,v31,1
A,v30,4
B,v30,7
C,v30,3
D,v30,6
E,v30,3
F,v30,6
G,v30,0
H,v30,1
I,v30,1
J,v30,0
A,v29,0
B,v29,1
C,v29,4
D,v29,0
E,v29,1
F,v29,0
G,v29,1
H,v29,0
I,v29,0
J,v29,0
A,v28,2
B,v28,0
C,v28,0
D,v28,2
E,v28,0
F,v28,1
G,v28,1
H,v28,2
I,v28,0
J,v28,1
A,v27,0
B,v27,1
C,v27,0
D,v27,3
