group,variable,value
A,v40,0
B,v40,6
C,v40,3
D,v40,2
E,v40,1
F,v40,2
G,v40,2
H,v40,0
I,v40,0
J,v40,1
A,v39,0
B,v39,0
C,v39,0
D,v39,3
E,v39,1
F,v39,1
G,v39,0
H,v39,0
I,v39,0
J,v39,2
A,v38,0
B,v38,0
C,v38,3
D,v38,3
E,v38,0
F,v38,1
G,v38,2
H,v38,5
I,v38,2
J,v38,6
A,v37,2
B,v37,1
C,v37,1
D,v37,3
E,v37,1
F,v37,0
G,v37,0
H,v37,0
I,v37,0
J,v37,0
A,v36,0
B,v36,0
C,v36,0
D,v36,0
E,v36,1
F,v36,1
G,v36,2
H,v36,0
I,v36,1
J,v36,0
A,v35,1
B,v35,0
C,v35,1
D,v35,3
E,v35,2
F,v35,2
G,v35,0
H,v35,0
I,v35,0
J,v35,1
A,v34,0
B,v34,0
C,v34,0
D,v34,0
E,v34,2
F,v34,0
G,v34,1
H,v34,0
I,v34,0
J,v34,0
A,v33,6
B,v33,2
C,v33,1
D,v33,2
E,v33,1
F,v33,0
G,v33,1
H,v33,1
I,v33,3
J,v33,2
A,v32,0
B,v32,0
C,v32,5
D,v32,6
E,v32,2
F,v32,0
G,v32,2
H,v32,2
I,v32,2
J,v32,1
A,v31,1
B,v31,4
C,v31,3
D,v31,3
E,v31,2
F,v31,1
G,v31,0
H,v31,2
I,v31,0
J,v31,0
A,v30,1
B,v30,0
C,v30,3
D,v30,2
E,v30,7
F,v30,9
G,v30,5
H,v30,2
I,v30,2
J,v30,7
A,v29,3
B,v29,6
C,v29,1
D,v29,0
E,v29,0
F,v29,0
G,v29,0
H,v29,2
I,v29,0
J,v29,2
A,v28,2
B,v28,0
C,v28,3
D,v28,1
E,v28,2
F,v28,3
G,v28,6
H,v28,5
I,v28,1
J,v28,0
A,v27,0
B,v27,2
C,v27,1
D,v27,0
E,v27,0
F,v27,1
