group,variable,value
A,v40,0
B,v40,0
C,v40,1
D,v40,1
E,v40,3
F,v40,0
G,v40,1
H,v40,3
I,v40,2
J,v40,1
A,v39,0
B,v39,1
C,v39,0
D,v39,4
E,v39,6
F,v39,3
G,v39,0
H,v39,0
I,v39,0
J,v39,0
A,v38,0
B,v38,0
C,v38,0
D,v38,0
E,v38,2
F,v38,0
G,v38,1
H,v38,1
I,v38,0
J,v38,1
A,v37,2
B,v37,0
C,v37,1
D,v37,0
E,v37,0
F,v37,3
G,v37,0
H,v37,0
I,v37,0
J,v37,1
A,v36,0
B,v36,1
C,v36,3
D,v36,1
E,v36,2
F,v36,1
G,v36,2
H,v36,4
I,v36,1
J,v36,1
A,v35,0
B,v35,1
C,v35,0
D,v35,0
E,v35,0
F,v35,0
G,v35,0
H,v35,4
I,v35,4
J,v35,1
A,v34,4
B,v34,2
C,v34,2
D,v34,0
E,v34,3
F,v34,2
G,v34,4
H,v34,6
I,v34,2
J,v34,3
A,v33,0
B,v33,0
C,v33,1
D,v33,3
E,v33,0
F,v33,2
G,v33,1
H,v33,0
I,v33,0
J,v33,0
A,v32,1
B,v32,0
C,v32,1
D,v32,0
E,v32,1
F,v32,1
G,v32,0
H,v32,2
I,v32,1
J,v32,2
A,v31,1
B,v31,1
C,v31,0
D,v31,3
E,v31,0
F,v31,0
G,v31,0
H,v31,4
I,v31,6
J,v31,3
A,v30,1
B,v30,1
C,v30,2
D,v30,2
E,v30,7
F,v30,6
G,v30,1
H,v30,0
I,v30,1
J,v30,2
