group,variable,value
A,v40,2
B,v40,0
C,v40,0
D,v40,1
E,v40,1
F,v40,0
G,v40,1
H,v40,2
I,v40,0
J,v40,0
A,v39,0
B,v39,4
C,v39,5
D,v39,3
E,v39,0
F,v39,1
G,v39,2
H,v39,1
I,v39,0
J,v39,0
A,v38,0
B,v38,0
C,v38,1
D,v38,2
E,v38,2
F,v38,0
G,v38,2
H,v38,2
I,v38,0
J,v38,0
A,v37,1
B,v37,1
C,v37,0
D,v37,1
E,v37,1
F,v37,4
G,v37,2
H,v37,2
I,v37,4
J,v37,2
A,v36,3
B,v36,0
C,v36,2
D,v36,1
E,v36,0
F,v36,2
G,v36,3
H,v36,1
I,v36,4
J,v36,3
A,v35,5
B,v35,0
C,v35,2
D,v35,2
E,v35,1
F,v35,1
G,v35,1
H,v35,0
I,v35,2
J,v35,6
A,v34,0
B,v34,2
C,v34,0
D,v34,5
E,v34,0
F,v34,0
G,v34,1
H,v34,2
I,v34,1
J,v34,1
A,v33,0
B,v33,0
C,v33,0
D,v33,0
E,v33,0
F,v33,0
G,v33,3
H,v33,4
I,v33,4
J,v33,4
A,v32,6
B,v32,2
C,v32,1
D,v32,0
E,v32,0
F,v32,1
G,v32,2
H,v32,1
I,v32,3
J,v32,1
A,v31,1
B,v31,1
C,v31,1
D,v31,0
E,v31,0
F,v31,0
G,v31,1
H,v31,2
I,v31,1
J,v31,1
A,v30,2
B,v30,3
C,v30,2
D,v30,3
E,v30,2
F,v30,2
G,v30,2
H,v30,0
I,v30,0
J,v30,0
