group,variable,value
A,v40,2
B,v40,2
C,v40,5
D,v40,0
E,v40,2
F,v40,0
G,v40,2
H,v40,3
I,v40,2
J,v40,3
A,v39,0
B,v39,2
C,v39,0
D,v39,0
E,v39,0
F,v39,0
G,v39,0
H,v39,1
I,v39,1
J,v39,8
A,v38,3
B,v38,1
C,v38,5
D,v38,2
E,v38,1
F,v38,0
G,v38,1
H,v38,0
I,v38,1
J,v38,2
A,v37,2
B,v37,0
C,v37,0
D,v37,1
E,v37,2
F,v37,1
G,v37,3
H,v37,5
I,v37,1
J,v37,1
A,v36,3
B,v36,3
C,v36,0
D,v36,3
E,v36,0
F,v36,4
G,v36,2
H,v36,2
I,v36,0
J,v36,3
A,v35,2
B,v35,1
C,v35,0
D,v35,1
E,v35,2
F,v35,6
G,v35,3
H,v35,1
I,v35,8
J,v35,1
A,v34,5
B,v34,4
C,v34,1
D,v34,2
E,v34,1
F,v34,1
G,v34,1
H,v34,3
I,v34,1
J,v34,0
A,v33,0
B,v33,2
C,v33,5
D,v33,7
E,v33,2
F,v33,1
G,v33,4
H,v33,0
I,v33,1
J,v33,1
A,v32,1
B,v32,2
C,v32,0
D,v32,2
E,v32,1
F,v32,1
G,v32,1
H,v32,0
I,v32,1
J,v32,0
A,v31,3
B,v31,3
C,v31,2
D,v31,1
E,v31,1
F,v31,0
G,v31,1
H,v31,0
I,v31,2
J,v31,0
A,v30,6
B,v30,2
C,v30,2
D,v30,2
E,v30,4
F,v30,1
G,v30,0
H,v30,9
I,v30,3
J,v30,4
A,v29,3
B,v29,2
C,v29,0
D,v29,1
E,v29,0
F,v29,0
G,v29,0
H,v29,0
I,v29,0
J,v29,0
A,v28,2
B,v28,0
C,v28,3
D,v28,2
E,v28,1
F,v28,1
G,v28,2
H,v28,1
I,v28,1
J,v28,0
A,v27,0
B,v27,3
C,v27,3
D,v27,0
E,v27,0
F,v27,1
G,v27,1
H,v27,0
I,v27,2
J,v27,1
A,v26,0
B,v26,0
C,v26,0
D,v26,0
E,v26,0
