group,variable,value
A,v40,43
B,v40,23
C,v40,22
D,v40,30
E,v40,21
F,v40,30
G,v40,30
H,v40,31
I,v40,21
J,v40,31
A,v39,51
B,v39,31
C,v39,26
D,v39,22
E,v39,28
F,v39,50
G,v39,28
H,v39,37
I,v39,26
J,v39,39
A,v38,42
B,v38,29
C,v38,38
D,v38,79
E,v38,22
F,v38,20
G,v38,40
H,v38,35
I,v38,20
J,v38,35
A,v37,18
B,v37,18
C,v37,38
D,v37,28
E,v37,36
F,v37,32
G,v37,35
H,v37,24
I,v37,24
J,v37,29
A,v36,33
B,v36,26
C,v36,29
D,v36,25
E,v36,24
F,v36,18
G,v36,65
H,v36,15
I,v36,30
J,v36,39
A,v35,29
B,v35,23
C,v35,25
D,v35,26
E,v35,30
F,v35,27
G,v35,28
H,v35,39
I,v35,24
J,v35,35
A,v34,41
B,v34,29
C,v34,26
D,v34,23
E,v34,36
F,v34,26
G,v34,20
H,v34,19
I,v34,19
J,v34,33
A,v33,18
B,v33,27
C,v33,26
D,v33,23
E,v33,23
F,v33,22
G,v33,20
H,v33,38
I,v33,56
J,v33,43
A,v32,29
B,v32,52
C,v32,48
D,v32,25
E,v32,26
F,v32,24
G,v32,24
H,v32,19
I,v32,28
J,v32,16
A,v31,26
B,v31,46
C,v31,20
D,v31,24
E,v31,25
F,v31,23
G,v31,40
H,v31,27
I,v31,19
J,v31,29
A,v30,51
B,v30,22
C,v30,26
D,v30,33
E,v30,22
F,v30,29
G,v30,28
H,v30,20
I,v30,22
J,v30,49
A,v29,38
B,v29,76
C,v29,29
D,v29,37
E,v29,24
F,v29,31
G,v29,31
