group,variable,value
A,v40,54
B,v40,23
C,v40,49
D,v40,43
E,v40,32
F,v40,22
G,v40,40
H,v40,33
I,v40,40
J,v40,28
A,v39,30
B,v39,34
C,v39,38
D,v39,19
E,v39,20
F,v39,46
G,v39,20
H,v39,30
I,v39,44
J,v39,29
A,v38,36
B,v38,41
C,v38,29
D,v38,22
E,v38,38
F,v38,27
G,v38,18
H,v38,62
I,v38,26
J,v38,29
A,v37,32
B,v37,25
C,v37,70
D,v37,49
E,v37,50
F,v37,24
G,v37,50
H,v37,98
I,v37,45
J,v37,21
A,v36,30
B,v36,21
C,v36,32
D,v36,36
E,v36,48
F,v36,34
G,v36,42
H,v36,24
I,v36,32
J,v36,40
A,v35,34
B,v35,49
C,v35,61
D,v35,28
E,v35,38
F,v35,27
G,v35,42
H,v35,40
I,v35,37
J,v35,24
A,v34,26
B,v34,27
C,v34,21
D,v34,26
E,v34,35
F,v34,29
G,v34,76
H,v34,38
I,v34,34
J,v34,23
A,v33,33
B,v33,60
C,v33,16
D,v33,45
E,v33,27
F,v33,38
G,v33,40
H,v33,42
I,v33,41
J,v33,30
A,v32,34
B,v32,72
C,v32,32
D,v32,53
E,v32,20
F,v32,46
G,v32,49
H,v32,24
I,v32,31
J,v32,30
A,v31,26
B,v31,28
C,v31,40
D,v31,32
E,v31,35
F,v31,46
G,v31,80
H,v31,24
I,v31,35
J,v31,50
A,v30,51
B,v30,24
C,v30,27
D,v30,27
E,v30,66
F,v30,71
G,v30,44
H,v30,25
I,v30,20
J,v30,35
A,v29,30
B,v29,48
C,v29,28
D,v29,38
E,v29,42
F,v29,34
G,v29,26
H,v29,53
I,v29,35
J,v29,37
A,v28,18
B,v28,46
C,v28,28
D,v28,31
E,v28,30
F,v28,52
G,v28,34
H,v28,26
I,v28,28
J,v28,24
