group,variable,value
A,v40,1
B,v40,0
C,v40,1
D,v40,0
E,v40,1
F,v40,1
G,v40,1
H,v40,3
I,v40,6
J,v40,7
A,v39,8
B,v39,10
C,v39,2
D,v39,2
E,v39,2
F,v39,0
G,v39,0
H,v39,0
I,v39,0
J,v39,0
A,v38,0
B,v38,0
C,v38,0
D,v38,1
E,v38,0
F,v38,1
G,v38,3
H,v38,3
I,v38,1
J,v38,3
A,v37,0
B,v37,0
C,v37,1
D,v37,0
E,v37,3
F,v37,3
G,v37,1
H,v37,0
I,v37,0
J,v37,1
A,v36,0
B,v36,1
C,v36,3
D,v36,0
E,v36,1
F,v36,0
G,v36,0
H,v36,0
I,v36,0
J,v36,0
A,v35,1
B,v35,3
C,v35,3
D,v35,3
E,v35,0
F,v35,0
G,v35,2
H,v35,0
I,v35,0
J,v35,0
A,v34,1
B,v34,0
C,v34,1
D,v34,2
E,v34,1
F,v34,1
G,v34,1
H,v34,0
I,v34,0
J,v34,0
A,v33,1
B,v33,2
C,v33,4
D,v33,2
E,v33,1
F,v33,1
G,v33,0
H,v33,4
I,v33,2
J,v33,4
A,v32,1
B,v32,0
C,v32,0
D,v32,0
E,v32,0
F,v32,5
G,v32,0
H,v32,1
I,v32,1
J,v32,1
A,v31,0
B,v31,0
C,v31,0
D,v31,0
E,v31,1
F,v31,2
G,v31,2
H,v31,1
I,v31,1
J,v31,0
A,v30,1
B,v30,1
C,v30,0
D,v30,1
E,v30,2
F,v30,0
G,v30,0
H,v30,0
I,v30,1
J,v30,1
A,v29,2
B,v29,1
