29
18
31
31
31
27
22
30
26
35
27
33
38
41
34
25
29
37
31
34
30
31
26
30
23
26
29
23
57
24
23
68
24
66
29
24
28
24
34
53
33
28
32
28
32
34
69
40
27
25
36
35
41
12
25
31
44
28
28
32
34
42
32
40
37
24
27
34
68
26
31
38
36
21
21
44
25
16
25
22
46
31
34
52
30
28
30
29
28
25
26
27
46
40
52
24
31
38
78
32
72
39
28
30
24
36
51
62
22
44
18
48
29
23
33
36
36
32
38
40
42
76
32
26
38
37
32
48
