30
36
44
36
25
25
31
31
32
23
27
26
21
19
24
19
32
20
32
27
24
23
36
30
27
24
24
30
18
22
27
24
26
24
17
17
20
36
26
18
36
26
41
21
16
16
31
25
44
42
33
34
29
32
28
15
32
35
32
24
16
23
20
32
19
26
29
29
20
39
36
42
27
26
20
25
26
30
34
18
19
17
27
21
21
22
26
35
20
27
29
41
31
33
21
29
23
26
26
