48
28
30
51
45
28
31
38
27
23
27
23
36
51
49
30
113
32
24
18
16
26
23
26
78
38
22
19
23
28
32
26
16
18
36
55
31
28
70
23
21
22
24
23
22
38
26
14
24
30
43
125
76
39
22
26
22
58
18
28
21
25
32
33
28
28
27
40
39
44
38
34
20
30
31
38
44
51
57
37
28
36
26
34
24
24
22
28
26
40
31
32
32
22
39
31
52
27
20
52
24
38
50
23
24
22
32
26
38
37
51
77
31
32
25
74
25
28
33
25
40
40
26
30
45
29
27
35
33
68
21
29
56
34
31
46
61
37
66
36
41
27
37
28
92
