group,variable,value
A,v40,2
B,v40,1
C,v40,3
D,v40,1
E,v40,8
F,v40,3
G,v40,2
H,v40,0
I,v40,3
J,v40,0
A,v39,0
B,v39,0
C,v39,0
D,v39,0
E,v39,0
F,v39,1
G,v39,0
H,v39,0
I,v39,0
J,v39,0
A,v38,0
B,v38,0
C,v38,0
D,v38,2
E,v38,0
F,v38,4
G,v38,5
H,v38,3
I,v38,1
J,v38,1
A,v37,0
B,v37,1
C,v37,4
D,v37,2
E,v37,2
F,v37,0
G,v37,0
H,v37,1
I,v37,0
J,v37,0
A,v36,0
B,v36,2
C,v36,1
D,v36,0
E,v36,1
F,v36,4
G,v36,0
H,v36,0
I,v36,2
J,v36,1
A,v35,2
B,v35,8
C,v35,3
D,v35,0
E,v35,0
F,v35,3
G,v35,5
H,v35,8
I,v35,7
J,v35,2
A,v34,1
B,v34,1
C,v34,0
D,v34,2
E,v34,0
F,v34,0
G,v34,1
H,v34,0
I,v34,0
J,v34,0
A,v33,1
B,v33,0
C,v33,2
D,v33,0
E,v33,0
F,v33,3
G,v33,3
H,v33,2
I,v33,3
J,v33,2
A,v32,0
B,v32,1
C,v32,1
D,v32,0
E,v32,2
F,v32,0
G,v32,0
H,v32,2
I,v32,4
J,v32,5
A,v31,2
B,v31,9
C,v31,1
D,v31,8
E,v31,7
F,v31,9
G,v31,2
H,v31,1
I,v31,1
J,v31,5
A,v30,1
B,v30,5
C,v30,2
D,v30,2
E,v30,7
F,v30,2
G,v30,3
H,v30,9
I,v30,0
J,v30,6
A,v29,11
B,v29,1
C,v29,0
D,v29,0
E,v29,0
F,v29,0
G,v29,0
H,v29,0
I,v29,3
J,v29,3
A,v28,1
B,v28,0
C,v28,0
D,v28,0
E,v28,4
F,v28,0
G,v28,6
H,v28,3
I,v28,5
J,v28,0
A,v27,5
B,v27,4
C,v27,3
D,v27,6
E,v27,2
F,v27,13
