group,variable,value
A,v40,34
B,v40,41
C,v40,36
D,v40,35
E,v40,24
F,v40,22
G,v40,34
H,v40,21
I,v40,23
J,v40,24
A,v39,26
B,v39,35
C,v39,30
D,v39,31
E,v39,42
F,v39,27
G,v39,25
H,v39,44
I,v39,46
J,v39,30
A,v38,26
B,v38,38
C,v38,38
D,v38,17
E,v38,31
F,v38,37
G,v38,46
H,v38,39
I,v38,115
J,v38,64
A,v37,38
B,v37,21
C,v37,25
D,v37,35
E,v37,38
F,v37,29
G,v37,40
H,v37,63
I,v37,23
J,v37,35
A,v36,52
B,v36,110
C,v36,26
D,v36,32
E,v36,32
F,v36,40
G,v36,68
H,v36,25
I,v36,33
J,v36,52
A,v35,34
B,v35,31
C,v35,42
D,v35,22
E,v35,26
F,v35,21
G,v35,58
H,v35,53
I,v35,46
J,v35,36
A,v34,34
B,v34,21
C,v34,38
D,v34,52
E,v34,36
F,v34,26
G,v34,62
H,v34,28
I,v34,24
J,v34,26
A,v33,80
B,v33,55
C,v33,31
D,v33,26
E,v33,53
F,v33,28
G,v33,32
H,v33,27
I,v33,23
J,v33,28
A,v32,34
B,v32,34
C,v32,47
D,v32,51
E,v32,28
F,v32,30
G,v32,33
H,v32,31
I,v32,48
J,v32,30
A,v31,53
B,v31,28
C,v31,45
D,v31,34
E,v31,34
F,v31,34
G,v31,23
H,v31,30
I,v31,36
J,v31,45
A,v30,44
B,v30,33
C,v30,40
D,v30,34
E,v30,40
F,v30,25
